"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.code_1","Input.code_2","Input.code_3","Input.code_4","Input.code_5","Input.code_6","Input.code_7","Input.code_8","Input.prompt_1","Input.prompt_2","Input.prompt_3","Input.prompt_4","Input.prompt_5","Input.prompt_6","Input.prompt_7","Input.prompt_8","Input.list","Answer.comments","Answer.country","Answer.english","Answer.response_1","Answer.response_2","Answer.response_3","Answer.response_4","Answer.response_5","Answer.response_6","Answer.response_7","Answer.response_8","Approve","Reject"
"3O0M2G5VC62ORQCV8GBGZFN2TID496","3VO7LTD99JZPQVL08TTOV9D4O9LGCF","3 minute HIT: Read 8 prompts and answer a question about each one","3 minute HIT: Read 8 prompts and answer a question about each one","{}","$0.50","Wed Apr 19 14:17:50 PDT 2017","1","BatchId:2772792;OriginalHitTemplateId:920937336;","900","259200","Fri Apr 21 14:17:50 PDT 2017","","","3R5F3LQFV2K9NU2JL0PPFLQM0YDZOS","A1OBWGLS5LRLT3","Submitted","Wed Apr 19 14:22:08 PDT 2017","Wed Apr 19 14:27:16 PDT 2017","Sat Apr 22 14:27:16 PDT 2017","","","","308","100% (1/1)","0% (0/0)","0% (0/0)","verb_positive;property_positive","verb_positive;property_negative","verb_negative;property_negative","verb_positive;property_negative","verb_negative;property_negative","verb_negative;property_positive","verb_negative;property_positive","verb_positive;property_positive","Nicole tells you: ""It delights me that Jessica is talented"". 
 How likely is someone being talented to delight people?","Stephanie tells you: ""It comforts me that Nicole is stupid"". 
 How likely is someone being stupid to comfort people?","Jennifer tells you: ""It worries me that Stephanie is rude"". 
 How likely is someone being rude to worry people?","Ashley tells you: ""It amuses me that Nicole is greedy"". 
 How likely is someone being greedy to amuse people?","Jennifer tells you: ""It annoys me that Ashley is jealous"". 
 How likely is someone being jealous to annoy people?","Stephanie tells you: ""It bothers me that Nicole is courageous"". 
 How likely is someone being courageous to bother people?","Ashley tells you: ""It upsets me that Stephanie is smart"". 
 How likely is someone being smart to upset people?","Jessica tells you: ""It inspires me that Sarah is playful"". 
 How likely is someone being playful to inspire people?","1","{}","USA","yes","4","5","2","1","4","1","4","2"
"3NBFJK3IOHI7AT9L56WZ5UFUEM8OGR","3VO7LTD99JZPQVL08TTOV9D4O9LGCF","3 minute HIT: Read 8 prompts and answer a question about each one","3 minute HIT: Read 8 prompts and answer a question about each one","{}","$0.50","Wed Apr 19 14:17:50 PDT 2017","1","BatchId:2772792;OriginalHitTemplateId:920937336;","900","259200","Fri Apr 21 14:17:50 PDT 2017","","","3BF51CHDTVA2TSA6DTH7PDQZ65HH0V","A1T79J0XQXDDGC","Submitted","Wed Apr 19 14:17:53 PDT 2017","Wed Apr 19 14:19:13 PDT 2017","Sat Apr 22 14:19:13 PDT 2017","","","","80","100% (4/4)","0% (0/0)","0% (0/0)","verb_negative;property_positive","verb_negative;property_negative","verb_negative;property_positive","verb_negative;property_negative","verb_positive;property_negative","verb_positive;property_positive","verb_positive;property_negative","verb_positive;property_positive","Stephanie tells you: ""It bothers me that Nicole is courageous"". 
 How likely is someone being courageous to bother people?","Jennifer tells you: ""It annoys me that Ashley is jealous"". 
 How likely is someone being jealous to annoy people?","Ashley tells you: ""It upsets me that Stephanie is smart"". 
 How likely is someone being smart to upset people?","Jennifer tells you: ""It worries me that Stephanie is rude"". 
 How likely is someone being rude to worry people?","Ashley tells you: ""It amuses me that Nicole is greedy"". 
 How likely is someone being greedy to amuse people?","Nicole tells you: ""It delights me that Jessica is talented"". 
 How likely is someone being talented to delight people?","Stephanie tells you: ""It comforts me that Nicole is stupid"". 
 How likely is someone being stupid to comfort people?","Jessica tells you: ""It inspires me that Sarah is playful"". 
 How likely is someone being playful to inspire people?","2","{}","USA","yes","1","1","1","1","1","5","1","4"
"3LOJFQ4BOXFL8IEF5O3YSSVOHPIKDT","3VO7LTD99JZPQVL08TTOV9D4O9LGCF","3 minute HIT: Read 8 prompts and answer a question about each one","3 minute HIT: Read 8 prompts and answer a question about each one","{}","$0.50","Wed Apr 19 14:17:50 PDT 2017","1","BatchId:2772792;OriginalHitTemplateId:920937336;","900","259200","Fri Apr 21 14:17:50 PDT 2017","","","3CP1TO84PT1X99TPREKCJ4GOYUA25J","A2UHF7UL7G0Y78","Submitted","Wed Apr 19 14:21:46 PDT 2017","Wed Apr 19 14:23:42 PDT 2017","Sat Apr 22 14:23:42 PDT 2017","","","","116","100% (4/4)","0% (0/0)","0% (0/0)","verb_positive;property_negative","verb_negative;property_positive","verb_positive;property_negative","verb_negative;property_positive","verb_negative;property_negative","verb_negative;property_negative","verb_positive;property_positive","verb_positive;property_positive","Stephanie tells you: ""It comforts me that Nicole is stupid"". 
 How likely is someone being stupid to comfort people?","Ashley tells you: ""It upsets me that Stephanie is smart"". 
 How likely is someone being smart to upset people?","Ashley tells you: ""It amuses me that Nicole is greedy"". 
 How likely is someone being greedy to amuse people?","Stephanie tells you: ""It bothers me that Nicole is courageous"". 
 How likely is someone being courageous to bother people?","Jennifer tells you: ""It annoys me that Ashley is jealous"". 
 How likely is someone being jealous to annoy people?","Jennifer tells you: ""It worries me that Stephanie is rude"". 
 How likely is someone being rude to worry people?","Nicole tells you: ""It delights me that Jessica is talented"". 
 How likely is someone being talented to delight people?","Jessica tells you: ""It inspires me that Sarah is playful"". 
 How likely is someone being playful to inspire people?","3","{}","USA","yes","1","5","3","3","5","5","5","5"
"36FFXPMST9OLAP4WPCEHQURVTMLOHQ","3VO7LTD99JZPQVL08TTOV9D4O9LGCF","3 minute HIT: Read 8 prompts and answer a question about each one","3 minute HIT: Read 8 prompts and answer a question about each one","{}","$0.50","Wed Apr 19 14:17:51 PDT 2017","1","BatchId:2772792;OriginalHitTemplateId:920937336;","900","259200","Fri Apr 21 14:17:51 PDT 2017","","","3WLEIWSYHOH9P2DKSGLL81JE331H2F","AQFBQ7PQ8FR2Y","Submitted","Wed Apr 19 14:18:13 PDT 2017","Wed Apr 19 14:23:14 PDT 2017","Sat Apr 22 14:23:14 PDT 2017","","","","301","100% (1/1)","0% (0/0)","0% (0/0)","verb_positive;property_negative","verb_negative;property_positive","verb_negative;property_negative","verb_negative;property_negative","verb_negative;property_positive","verb_positive;property_negative","verb_positive;property_positive","verb_positive;property_positive","Ashley tells you: ""It amuses me that Nicole is greedy"". 
 How likely is someone being greedy to amuse people?","Ashley tells you: ""It upsets me that Stephanie is smart"". 
 How likely is someone being smart to upset people?","Jennifer tells you: ""It annoys me that Ashley is jealous"". 
 How likely is someone being jealous to annoy people?","Jennifer tells you: ""It worries me that Stephanie is rude"". 
 How likely is someone being rude to worry people?","Stephanie tells you: ""It bothers me that Nicole is courageous"". 
 How likely is someone being courageous to bother people?","Stephanie tells you: ""It comforts me that Nicole is stupid"". 
 How likely is someone being stupid to comfort people?","Nicole tells you: ""It delights me that Jessica is talented"". 
 How likely is someone being talented to delight people?","Jessica tells you: ""It inspires me that Sarah is playful"". 
 How likely is someone being playful to inspire people?","4","{}","USA","yes","1","4","4","5","3","2","5","4"
"3V0TR1NRVA22W9M00MPGVAYMZ0V4AL","3VO7LTD99JZPQVL08TTOV9D4O9LGCF","3 minute HIT: Read 8 prompts and answer a question about each one","3 minute HIT: Read 8 prompts and answer a question about each one","{}","$0.50","Wed Apr 19 14:17:51 PDT 2017","1","BatchId:2772792;OriginalHitTemplateId:920937336;","900","259200","Fri Apr 21 14:17:51 PDT 2017","","","3I33IC7ZWF2UFF56MABTRFWAQ8BA2X","A5TI9UQEPLNWI","Submitted","Wed Apr 19 14:18:06 PDT 2017","Wed Apr 19 14:20:50 PDT 2017","Sat Apr 22 14:20:50 PDT 2017","","","","164","100% (7/7)","0% (0/0)","0% (0/0)","verb_positive;property_negative","verb_positive;property_negative","verb_positive;property_positive","verb_negative;property_negative","verb_negative;property_positive","verb_negative;property_positive","verb_negative;property_negative","verb_positive;property_positive","Ashley tells you: ""It amuses me that Nicole is greedy"". 
 How likely is someone being greedy to amuse people?","Stephanie tells you: ""It comforts me that Nicole is stupid"". 
 How likely is someone being stupid to comfort people?","Jessica tells you: ""It inspires me that Sarah is playful"". 
 How likely is someone being playful to inspire people?","Jennifer tells you: ""It worries me that Stephanie is rude"". 
 How likely is someone being rude to worry people?","Ashley tells you: ""It upsets me that Stephanie is smart"". 
 How likely is someone being smart to upset people?","Stephanie tells you: ""It bothers me that Nicole is courageous"". 
 How likely is someone being courageous to bother people?","Jennifer tells you: ""It annoys me that Ashley is jealous"". 
 How likely is someone being jealous to annoy people?","Nicole tells you: ""It delights me that Jessica is talented"". 
 How likely is someone being talented to delight people?","5","{}","USA","yes","1","1","2","1","1","1","1","3"
"3RSBJ6YZECQ1WTDQUMQHN9FID78OFS","3VO7LTD99JZPQVL08TTOV9D4O9LGCF","3 minute HIT: Read 8 prompts and answer a question about each one","3 minute HIT: Read 8 prompts and answer a question about each one","{}","$0.50","Wed Apr 19 14:17:50 PDT 2017","1","BatchId:2772792;OriginalHitTemplateId:920937336;","900","259200","Fri Apr 21 14:17:50 PDT 2017","","","3NAPMVF0ZWFCWD78F7Z9HOUKP05723","A1VNYP58BTF4HX","Submitted","Wed Apr 19 14:18:25 PDT 2017","Wed Apr 19 14:22:14 PDT 2017","Sat Apr 22 14:22:14 PDT 2017","","","","229","100% (2/2)","0% (0/0)","0% (0/0)","verb_positive;property_positive","verb_negative;property_negative","verb_positive;property_negative","verb_positive;property_positive","verb_positive;property_negative","verb_negative;property_negative","verb_negative;property_positive","verb_negative;property_positive","Nicole tells you: ""It delights me that Jessica is talented"". 
 How likely is someone being talented to delight people?","Jennifer tells you: ""It worries me that Stephanie is rude"". 
 How likely is someone being rude to worry people?","Stephanie tells you: ""It comforts me that Nicole is stupid"". 
 How likely is someone being stupid to comfort people?","Jessica tells you: ""It inspires me that Sarah is playful"". 
 How likely is someone being playful to inspire people?","Ashley tells you: ""It amuses me that Nicole is greedy"". 
 How likely is someone being greedy to amuse people?","Jennifer tells you: ""It annoys me that Ashley is jealous"". 
 How likely is someone being jealous to annoy people?","Stephanie tells you: ""It bothers me that Nicole is courageous"". 
 How likely is someone being courageous to bother people?","Ashley tells you: ""It upsets me that Stephanie is smart"". 
 How likely is someone being smart to upset people?","6","{}","USA","yes","5","4","4","4","2","3","5","4"
"33NKDW9FFXIHNQ784BNCYGL8SYLCXA","3VO7LTD99JZPQVL08TTOV9D4O9LGCF","3 minute HIT: Read 8 prompts and answer a question about each one","3 minute HIT: Read 8 prompts and answer a question about each one","{}","$0.50","Wed Apr 19 14:17:50 PDT 2017","1","BatchId:2772792;OriginalHitTemplateId:920937336;","900","259200","Fri Apr 21 14:17:50 PDT 2017","","","3NJM2BJS4W6E013A8MIWTNUR1LOCPO","AKTJYST6AIJ5T","Submitted","Wed Apr 19 14:19:02 PDT 2017","Wed Apr 19 14:20:07 PDT 2017","Sat Apr 22 14:20:07 PDT 2017","","","","65","0% (0/0)","0% (0/0)","0% (0/0)","verb_positive;property_positive","verb_negative;property_positive","verb_negative;property_positive","verb_negative;property_negative","verb_positive;property_positive","verb_negative;property_negative","verb_positive;property_negative","verb_positive;property_negative","Nicole tells you: ""It delights me that Jessica is talented"". 
 How likely is someone being talented to delight people?","Stephanie tells you: ""It bothers me that Nicole is courageous"". 
 How likely is someone being courageous to bother people?","Ashley tells you: ""It upsets me that Stephanie is smart"". 
 How likely is someone being smart to upset people?","Jennifer tells you: ""It worries me that Stephanie is rude"". 
 How likely is someone being rude to worry people?","Jessica tells you: ""It inspires me that Sarah is playful"". 
 How likely is someone being playful to inspire people?","Jennifer tells you: ""It annoys me that Ashley is jealous"". 
 How likely is someone being jealous to annoy people?","Stephanie tells you: ""It comforts me that Nicole is stupid"". 
 How likely is someone being stupid to comfort people?","Ashley tells you: ""It amuses me that Nicole is greedy"". 
 How likely is someone being greedy to amuse people?","7","{}","USA","yes","5","1","2","4","4","5","1","3"
"3L55D8AUFAX6NVXI979EHUSHU4FCYG","3VO7LTD99JZPQVL08TTOV9D4O9LGCF","3 minute HIT: Read 8 prompts and answer a question about each one","3 minute HIT: Read 8 prompts and answer a question about each one","{}","$0.50","Wed Apr 19 14:17:50 PDT 2017","1","BatchId:2772792;OriginalHitTemplateId:920937336;","900","259200","Fri Apr 21 14:17:50 PDT 2017","","","3I2PTA7R3TUHJBGD0CEJHBX9BQJKQ0","A3E8SXH0BAYG85","Submitted","Wed Apr 19 14:34:59 PDT 2017","Wed Apr 19 14:36:31 PDT 2017","Sat Apr 22 14:36:31 PDT 2017","","","","92","100% (11/11)","0% (0/0)","0% (0/0)","verb_negative;property_negative","verb_positive;property_positive","verb_negative;property_negative","verb_positive;property_positive","verb_negative;property_positive","verb_positive;property_negative","verb_positive;property_negative","verb_negative;property_positive","Jennifer tells you: ""It annoys me that Ashley is jealous"". 
 How likely is someone being jealous to annoy people?","Jessica tells you: ""It inspires me that Sarah is playful"". 
 How likely is someone being playful to inspire people?","Jennifer tells you: ""It worries me that Stephanie is rude"". 
 How likely is someone being rude to worry people?","Nicole tells you: ""It delights me that Jessica is talented"". 
 How likely is someone being talented to delight people?","Ashley tells you: ""It upsets me that Stephanie is smart"". 
 How likely is someone being smart to upset people?","Stephanie tells you: ""It comforts me that Nicole is stupid"". 
 How likely is someone being stupid to comfort people?","Ashley tells you: ""It amuses me that Nicole is greedy"". 
 How likely is someone being greedy to amuse people?","Stephanie tells you: ""It bothers me that Nicole is courageous"". 
 How likely is someone being courageous to bother people?","8","Thank you","USA","yes","1","1","1","2","1","1","1","1"
"3NQUW096N68KPYJGE8AXLWPDF489L4","3VO7LTD99JZPQVL08TTOV9D4O9LGCF","3 minute HIT: Read 8 prompts and answer a question about each one","3 minute HIT: Read 8 prompts and answer a question about each one","{}","$0.50","Wed Apr 19 14:17:51 PDT 2017","1","BatchId:2772792;OriginalHitTemplateId:920937336;","900","259200","Fri Apr 21 14:17:51 PDT 2017","","","3W92K5RLWUH660RRFO4NL9DZVS3V5K","A3MD34XEB4H6JF","Submitted","Wed Apr 19 14:31:52 PDT 2017","Wed Apr 19 14:34:42 PDT 2017","Sat Apr 22 14:34:42 PDT 2017","","","","170","100% (2/2)","0% (0/0)","0% (0/0)","verb_positive;property_negative","verb_positive;property_negative","verb_negative;property_positive","verb_negative;property_negative","verb_positive;property_positive","verb_positive;property_positive","verb_negative;property_positive","verb_negative;property_negative","Ashley tells you: ""It amuses me that Nicole is greedy"". 
 How likely is someone being greedy to amuse people?","Stephanie tells you: ""It comforts me that Nicole is stupid"". 
 How likely is someone being stupid to comfort people?","Stephanie tells you: ""It bothers me that Nicole is courageous"". 
 How likely is someone being courageous to bother people?","Jennifer tells you: ""It worries me that Stephanie is rude"". 
 How likely is someone being rude to worry people?","Nicole tells you: ""It delights me that Jessica is talented"". 
 How likely is someone being talented to delight people?","Jessica tells you: ""It inspires me that Sarah is playful"". 
 How likely is someone being playful to inspire people?","Ashley tells you: ""It upsets me that Stephanie is smart"". 
 How likely is someone being smart to upset people?","Jennifer tells you: ""It annoys me that Ashley is jealous"". 
 How likely is someone being jealous to annoy people?","9","{}","USA","yes","2","1","1","5","5","4","2","5"
"360ZO6N6J1J4VG11EKBCL942F9Y9M6","3VO7LTD99JZPQVL08TTOV9D4O9LGCF","3 minute HIT: Read 8 prompts and answer a question about each one","3 minute HIT: Read 8 prompts and answer a question about each one","{}","$0.50","Wed Apr 19 14:17:51 PDT 2017","1","BatchId:2772792;OriginalHitTemplateId:920937336;","900","259200","Fri Apr 21 14:17:51 PDT 2017","","","3LEIZ60CDJZ6G7YDJB67IVVX5ZS9ZP","A1CEDP4V25M6G9","Submitted","Wed Apr 19 14:17:59 PDT 2017","Wed Apr 19 14:28:47 PDT 2017","Sat Apr 22 14:28:47 PDT 2017","","","","648","100% (2/2)","0% (0/0)","0% (0/0)","verb_positive;property_negative","verb_negative;property_negative","verb_negative;property_negative","verb_positive;property_positive","verb_negative;property_positive","verb_negative;property_positive","verb_positive;property_negative","verb_positive;property_positive","Stephanie tells you: ""It comforts me that Nicole is stupid"". 
 How likely is someone being stupid to comfort people?","Jennifer tells you: ""It annoys me that Ashley is jealous"". 
 How likely is someone being jealous to annoy people?","Jennifer tells you: ""It worries me that Stephanie is rude"". 
 How likely is someone being rude to worry people?","Nicole tells you: ""It delights me that Jessica is talented"". 
 How likely is someone being talented to delight people?","Ashley tells you: ""It upsets me that Stephanie is smart"". 
 How likely is someone being smart to upset people?","Stephanie tells you: ""It bothers me that Nicole is courageous"". 
 How likely is someone being courageous to bother people?","Ashley tells you: ""It amuses me that Nicole is greedy"". 
 How likely is someone being greedy to amuse people?","Jessica tells you: ""It inspires me that Sarah is playful"". 
 How likely is someone being playful to inspire people?","10","{}","OTHER","no","1","1","1","4","2","1","1","4"
